State NO,Start State,#Interactions,State Duration,Total Duration,Click Count,Result Overlap, Click Overlap,first intxn clicks,Next State,
686,2,1,23138731,23138731,0,0,0,0,3
687,3,1,0,23138731,0,53.3333333333,0,0,4
688,4,1,28154758,51293489,1,53.3333333333,66.6666666667,1,4
689,4,1,50251384,101544873,2,53.3333333333,0,2,4
690,4,1,38016362,139561235,3,53.3333333333,66.6666666667,3,5
691,2,2,13167033,152728268,3,53.3333333333,66.6666666667,3,3
692,3,2,0,152728268,3,40.0,66.6666666667,3,4
693,4,2,40763158,193491426,4,40.0,50.0,3,4
694,4,2,17984772,211476198,5,40.0,0,3,4
695,4,2,39437444,250913642,6,40.0,50.0,3,5
696,2,3,24751499,275665141,6,40.0,50.0,3,3
697,3,3,0,275665141,6,26.6666666667,50.0,3,4
698,4,3,38097632,313762773,7,26.6666666667,0,3,5
699,1,0,0,0,0,0,0,0,2
700,2,1,13069838,13069838,0,0,0,0,3
701,3,1,0,13069838,0,80.0,0,0,4
702,4,1,16991146,30060984,1,80.0,100.0,1,5
703,2,2,54572310,84633294,1,80.0,100.0,1,3
704,3,2,0,84633294,1,68.0,100.0,1,4
705,4,2,17728501,102361795,2,68.0,80.0,1,5
706,2,3,24709985,127071780,2,68.0,80.0,1,3
707,3,3,0,127071780,2,64.0,80.0,1,5
708,2,4,42743059,169814839,2,64.0,80.0,1,3
709,3,4,0,169814839,2,60.0,80.0,1,4
710,4,4,28327668,198142507,3,60.0,50.0,1,4
711,4,4,29151085,227293592,4,60.0,50.0,1,4
712,4,4,14135432,241429024,5,60.0,50.0,1,5
713,2,5,26903779,268332803,5,60.0,50.0,1,3
714,3,5,0,268332803,5,0.0,50.0,1,5
715,1,0,0,0,0,0,0,0,2
716,2,1,20188147,20188147,0,0,0,0,3
717,3,1,0,20188147,0,80.0,0,0,5
718,2,2,43661568,63849715,0,80.0,0,0,3
719,3,2,0,63849715,0,35.0,0,0,5
720,1,0,0,0,0,0,0,0,2
721,2,1,22452229,22452229,0,0,0,0,3
722,3,1,0,22452229,0,80.0,0,0,4
723,4,1,25335215,47787444,1,80.0,100.0,1,4
724,4,1,7469984,55257428,2,80.0,66.6666666667,2,4
725,4,1,3710,55261138,3,80.0,100.0,3,5
726,2,2,37429148,92690286,3,80.0,100.0,3,3
727,3,2,0,92690286,3,80.0,100.0,3,4
728,4,2,12936930,105627216,4,80.0,100.0,3,5
729,1,0,0,0,0,0,0,0,2
730,2,1,44476372,44476372,0,0,0,0,3
731,3,1,0,44476372,0,0.0,0,0,5
732,2,2,34008412,78484784,0,0.0,0,0,3
733,3,2,0,78484784,0,0.0,0,0,5
734,2,3,23596407,102081191,0,0.0,0,0,3
735,3,3,0,102081191,0,0.0,0,0,4
736,4,3,366942,102448133,1,0.0,0,0,5
737,2,4,93342719,195790852,1,0.0,0,0,3
738,3,4,0,195790852,1,0.0,0,0,5
739,1,0,0,0,0,0,0,0,2
740,2,1,36719489,36719489,0,0,0,0,3
741,3,1,0,36719489,0,48.0,0,0,4
742,4,1,58546,36778035,1,48.0,60.0,1,5
743,2,2,31724232,68502267,1,48.0,60.0,1,3
744,3,2,0,68502267,1,35.0,60.0,1,5
745,1,0,0,0,0,0,0,0,2
746,2,1,41651967,41651967,0,0,0,0,3
747,3,1,0,41651967,0,64.0,0,0,4
748,4,1,724385,42376352,1,64.0,80.0,1,5
749,1,0,0,0,0,0,0,0,2
750,2,1,16814098,16814098,0,0,0,0,3
751,3,1,0,16814098,0,80.0,0,0,5
752,2,2,25395511,42209609,0,80.0,0,0,3
753,3,2,0,42209609,0,40.0,0,0,4
754,4,2,45295466,87505075,1,40.0,50.0,0,5
755,1,0,0,0,0,0,0,0,2
756,2,1,28883594,28883594,0,0,0,0,3
757,3,1,0,28883594,0,80.0,0,0,4
758,4,1,30029864,58913458,1,80.0,100.0,1,4
759,4,1,21671126,80584584,2,80.0,100.0,2,4
760,4,1,24191282,104775866,3,80.0,75.0,3,5
